Team-ID,Time-Stamp,PacketCount,Altitude,Pressure,Temperature,Voltage,GpsTime,GpsLatitude,GpsLongitude,GpsAltitude,GpsSats,a_x,a_y,a_z,gyro_x,gyro_y,gyro_z,FSW_State
2022ASI-002,05:17:37,45,27.53065364,99345.53619,43.19954275,7.674992074,05:17:37,23.11670481,72.50266212,27.52597431,3,0.030741561,0.009666916,0.980189221,36.54994703,-23.42041929,-7.479027958,Ascent
2022ASI-002,05:17:37,46,28.16460712,99339.36444,43.19439847,7.852704169,05:17:37,23.11713907,72.5076792,28.13642684,2,0.031887067,0.00939101,0.977155168,36.83156039,-23.29520419,-7.49027746,Ascent
2022ASI-002,05:17:38,47,28.79574367,99333.24841,43.1893617,8.187741373,05:17:38,23.11604657,72.50595749,28.74699894,2,0.030428531,0.009450809,0.978620586,37.19361257,-23.50559233,-7.591286885,Ascent
2022ASI-002,05:17:38,48,29.40701649,99326.88966,43.18434617,8.282368927,05:17:38,23.11626464,72.50795811,29.36965107,4,0.031032166,0.009386979,0.985532794,36.58380515,-23.3448142,-7.564066514,Ascent
2022ASI-002,05:17:38,49,30.02697125,99320.47361,43.17936756,7.926349841,05:17:38,23.11732281,72.50565862,29.98239569,2,0.029406247,0.009571304,0.973469546,37.03098017,-23.71374093,-7.493760848,Ascent
2022ASI-002,05:17:38,50,30.65353896,99314.24116,43.17431606,8.460893529,05:17:38,23.11715172,72.50541368,30.61826598,2,0.02916951,0.009468162,0.969182873,37.16451376,-23.40547636,-7.575989871,Ascent
2022ASI-002,05:17:39,51,31.27608009,99307.98551,43.16914735,7.66786918,05:17:39,23.11752977,72.50783357,31.24575458,2,0.030466745,0.00937116,0.972462923,36.92052753,-23.55949567,-7.583024454,Ascent
2022ASI-002,05:17:39,52,31.88676561,99301.77772,43.16410182,7.582685104,05:17:39,23.1173356,72.50302298,31.86130611,3,0.029289138,0.00971016,0.986612927,37.09097018,-23.62202473,-7.541325707,Ascent
2022ASI-002,05:17:39,53,32.51482717,99295.54609,43.15902204,8.153393283,05:17:39,23.11651093,72.50154358,32.48191673,2,0.029544939,0.009460726,0.986093763,36.86293163,-23.39081946,-7.563626325,Ascent
2022ASI-002,05:17:40,54,33.14735474,99289.29068,43.15385786,8.516882979,05:17:40,23.11590868,72.50687577,33.1197138,4,0.030516975,0.009639837,0.977168198,36.6388131,-23.62221001,-7.587715036,Ascent
2022ASI-002,05:17:40,55,33.7844798,99283.04263,43.14881806,8.729810177,05:17:40,23.11746364,72.50445195,33.74806005,4,0.029915512,0.009516776,0.97627937,36.53753568,-23.48972838,-7.608582392,Ascent
2022ASI-002,05:17:40,56,34.40979018,99276.69306,43.14379773,8.427430553,05:17:40,23.11624559,72.50220914,34.37655075,3,0.031726008,0.009314044,0.968997853,36.71794293,-23.68798806,-7.587377431,Ascent
2022ASI-002,05:17:41,57,35.03551462,99270.36037,43.13881128,7.565636332,05:17:41,23.11703534,72.50215955,35.01268533,2,0.030930867,0.009444246,0.975382698,37.20846384,-23.51108923,-7.557205425,Ascent
2022ASI-002,05:17:41,58,35.65853708,99264.20404,43.13366761,8.466051744,05:17:41,23.11603534,72.50472312,35.64706434,2,0.031389476,0.009346231,0.981996307,36.67126706,-23.67010522,-7.580382673,Ascent
2022ASI-002,05:17:41,59,36.29456583,99258.05178,43.12850968,8.682862287,05:17:41,23.11744267,72.50663251,36.25826878,2,0.030885488,0.009382145,0.973797315,36.52521903,-23.27959788,-7.617008784,Ascent
2022ASI-002,05:17:42,60,36.92592089,99251.87727,43.12343767,8.643658457,05:17:42,23.1162279,72.50612699,36.89311747,3,0.031703629,0.009716911,0.974253495,36.60783326,-23.29649312,-7.495467926,Ascent
2022ASI-002,05:17:42,61,37.55640513,99245.72388,43.11833548,7.5649275,05:17:42,23.11609799,72.50551953,37.51651281,3,0.031497107,0.009416662,0.985484749,37.15210809,-23.26080718,-7.533863382,Ascent
2022ASI-002,05:17:42,62,38.17979063,99239.60914,43.11329607,8.042447868,05:17:42,23.11744019,72.50585783,38.15374123,3,0.029132129,0.009523806,0.96945233,37.02477338,-23.50059764,-7.520607468,Ascent
2022ASI-002,05:17:43,63,38.79851115,99233.26446,43.10832251,7.638794533,05:17:43,23.11606257,72.50351732,38.78232282,4,0.030331053,0.009639894,0.977953229,37.17088745,-23.28830668,-7.577025937,Ascent
2022ASI-002,05:17:43,64,39.41338697,99226.94091,43.10320325,7.813859365,05:17:43,23.11633129,72.50505429,39.41038698,2,0.030395792,0.009317769,0.974470734,36.773531,-23.48663114,-7.612692685,Ascent
2022ASI-002,05:17:43,65,40.02557716,99220.6153,43.09819752,8.263298309,05:17:43,23.11672152,72.50446119,40.04374515,3,0.029054613,0.00946164,0.969219932,36.81621034,-23.41731608,-7.58583295,Ascent
2022ASI-002,05:17:44,66,40.6382925,99214.50419,43.09316855,8.213490032,05:17:44,23.11735904,72.50734136,40.67201148,2,0.029563718,0.009419555,0.973083935,36.49450661,-23.52460759,-7.565451282,Ascent
2022ASI-002,05:17:44,67,41.25500792,99208.14871,43.08813992,7.621646192,05:17:44,23.1173901,72.50498354,41.30998949,2,0.030517206,0.009631113,0.984656203,36.54325142,-23.64580652,-7.506129138,Ascent
2022ASI-002,05:17:44,68,41.86598205,99201.90776,43.08313035,7.837054283,05:17:44,23.11778316,72.50740865,41.94425755,3,0.031139286,0.009353191,0.975450984,37.01922077,-23.69442715,-7.566611845,Ascent
2022ASI-002,05:17:44,69,42.49183987,99195.76747,43.07799806,8.137129181,05:17:44,23.11761051,72.50465885,42.58446321,2,0.029668489,0.009605273,0.97136632,36.56376377,-23.5998833,-7.620509656,Ascent
2022ASI-002,05:17:45,70,43.12934135,99189.56119,43.07298571,7.658672023,05:17:45,23.11684352,72.50743213,43.20884783,3,0.030114803,0.009428434,0.967740548,37.08888866,-23.65969014,-7.553361788,Ascent
2022ASI-002,05:17:45,71,43.76788625,99183.30983,43.0678247,8.124848244,05:17:45,23.11733635,72.50815597,43.83241041,4,0.029638954,0.009538803,0.983763044,36.58454628,-23.28048458,-7.599053586,Ascent
2022ASI-002,05:17:45,72,44.38770552,99177.10504,43.06279559,8.063306718,05:17:45,23.11634888,72.50269664,44.45730018,2,0.031625372,0.009483464,0.971744167,37.20497085,-23.69797787,-7.574050754,Ascent
2022ASI-002,05:17:46,73,45.00447746,99170.85409,43.0577177,7.598236885,05:17:46,23.116251,72.50583757,45.08754623,4,0.031835274,0.009448896,0.979964975,36.5398065,-23.71945785,-7.515708166,Ascent
2022ASI-002,05:17:46,74,45.62937269,99164.49094,43.05263739,7.744470946,05:17:46,23.11676768,72.50146517,45.71976162,3,0.029364954,0.009650406,0.976050547,36.75632844,-23.49310081,-7.558199705,Ascent
2022ASI-002,05:17:46,75,46.25582141,99158.11653,43.04760429,8.231512093,05:17:46,23.11701021,72.50599588,46.34207345,2,0.029861504,0.009462902,0.982232715,36.90613731,-23.68775981,-7.569019592,Ascent
2022ASI-002,05:17:47,76,46.86770741,99151.92829,43.04257854,8.111563687,05:17:47,23.11712062,72.50131002,46.98073666,4,0.029110497,0.009376705,0.971180076,36.92230756,-23.67758603,-7.621961472,Ascent
2022ASI-002,05:17:47,77,47.49558325,99145.79927,43.03737186,8.044745583,05:17:47,23.1175373,72.50705365,47.61090182,3,0.031624342,0.009550056,0.985357604,36.81986371,-23.71148398,-7.552205343,Ascent
2022ASI-002,05:17:47,78,48.12446329,99139.54214,43.03229929,7.649118602,05:17:47,23.11707562,72.50743291,48.22768488,3,0.030237514,0.009509703,0.973442702,37.17591952,-23.57884546,-7.574661135,Ascent
2022ASI-002,05:17:48,79,48.73868952,99133.22875,43.02721492,8.454465147,05:17:48,23.11688778,72.50851672,48.84513836,3,0.030409882,0.009447038,0.974022084,36.86378302,-23.59520673,-7.53474094,Ascent
2022ASI-002,05:17:48,80,49.35484353,99126.96464,43.02200892,7.936878216,05:17:48,23.11572595,72.5064076,49.46810642,2,0.030146561,0.009314208,0.983070464,36.89379592,-23.70830496,-7.562382829,Ascent
2022ASI-002,05:17:48,81,49.96626615,99120.58606,43.01682779,8.274579611,05:17:48,23.1158914,72.50335802,50.10958228,3,0.031430645,0.00956594,0.980812117,37.06353367,-23.51174097,-7.493525516,Ascent
2022ASI-002,05:17:49,82,50.60727807,99114.1853,43.01177826,8.238252464,05:17:49,23.11607754,72.50776417,50.73153258,4,0.030063001,0.009422231,0.974206901,36.88574529,-23.36254781,-7.613091734,Ascent
2022ASI-002,05:17:49,83,51.22527548,99107.83666,43.0065912,8.769388477,05:17:49,23.11678126,72.50627248,51.36536131,4,0.029514368,0.009508324,0.98509267,36.89773695,-23.4806839,-7.527971121,Ascent
2022ASI-002,05:17:49,84,51.84595755,99101.71107,43.00150286,7.656086087,05:17:49,23.11659484,72.50726712,52.00157615,4,0.031838946,0.009716247,0.974999369,37.10321944,-23.41534484,-7.53429043,Ascent
2022ASI-002,05:17:50,85,52.47375172,99095.33152,42.99650013,7.919316044,05:17:50,23.11706678,72.50520963,52.62996087,2,0.030439481,0.009425525,0.983229804,37.11331438,-23.49349003,-7.544342435,Ascent
2022ASI-002,05:17:50,86,53.10021519,99089.07121,42.9914422,8.686481025,05:17:50,23.11644945,72.50499666,53.25676876,3,0.031804317,0.009682551,0.977808748,37.01615244,-23.29538561,-7.570717982,Ascent
2022ASI-002,05:17:50,87,53.74108804,99082.9069,42.98625005,8.48519043,05:17:50,23.11742689,72.5072399,53.87803519,4,0.030324381,0.00971813,0.981054833,36.53522741,-23.43031561,-7.543912931,Ascent
2022ASI-002,05:17:50,88,54.37932527,99076.77912,42.9812724,7.634025142,05:17:50,23.11743796,72.50198721,54.50455586,3,0.029222823,0.009766716,0.976006859,37.14475694,-23.46341756,-7.506817426,Ascent
2022ASI-002,05:17:51,89,54.9936029,99070.37183,42.97608571,8.732576652,05:17:51,23.11605874,72.5024271,55.13756147,4,0.031799158,0.00940111,0.985338458,36.69004842,-23.33888222,-7.527653891,Ascent
2022ASI-002,05:17:51,90,55.62809425,99064.06923,42.97112274,8.349320283,05:17:51,23.11711111,72.50286641,55.77401706,3,0.029423833,0.009712075,0.978282106,37.15026002,-23.47536768,-7.540862141,Ascent
2022ASI-002,05:17:51,91,56.24732699,99057.86819,42.96602188,7.764390615,05:17:51,23.11590635,72.50613604,56.39290907,3,0.031878572,0.009325515,0.980207756,36.70865648,-23.60674999,-7.532559133,Ascent
2022ASI-002,05:17:52,92,56.86765696,99051.45435,42.96103766,7.851152531,05:17:52,23.11599039,72.50758493,57.01152809,3,0.030533694,0.009359112,0.980626093,37.03457104,-23.35127852,-7.479591865,Ascent
2022ASI-002,05:17:52,93,57.50764172,99045.30334,42.95601274,7.745738735,05:17:52,23.11639709,72.50762893,57.64011436,3,0.029153915,0.009324088,0.984301324,36.8489316,-23.33789618,-7.602813646,Ascent
2022ASI-002,05:17:52,94,58.13573104,99039.15682,42.95097523,8.642410624,05:17:52,23.11643845,72.50436088,58.26609178,3,0.031688914,0.009418953,0.969993355,36.50594571,-23.33278288,-7.583314211,Ascent
2022ASI-002,05:17:53,95,58.77539358,99032.7661,42.94601493,7.703219758,05:17:53,23.11765668,72.50515817,58.88909343,2,0.029929818,0.009383508,0.984837323,37.06280784,-23.68000075,-7.561550757,Ascent
2022ASI-002,05:17:53,96,59.3905575,99026.49561,42.94087593,7.658440675,05:17:53,23.1166286,72.50454554,59.4994852,2,0.029862266,0.009454198,0.974924026,36.82798841,-23.42180845,-7.527107907,Ascent
2022ASI-002,05:17:53,97,60.01329316,99020.20551,42.93580645,8.750078038,05:17:53,23.11742274,72.50462566,60.1344716,2,0.03001539,0.00959313,0.977309129,37.06018027,-23.51672764,-7.584854666,Ascent
2022ASI-002,05:17:54,98,60.63976107,99013.90734,42.93079697,8.035602856,05:17:54,23.11647545,72.50240989,60.76010971,4,0.029455076,0.009337562,0.970925489,37.21006581,-23.70110506,-7.531478347,Ascent
2022ASI-002,05:17:54,99,61.2725129,99007.6047,42.92577049,7.977340483,05:17:54,23.11671736,72.50532148,61.38060348,2,0.031311125,0.009745239,0.967596563,36.63734734,-23.33510128,-7.493365765,Ascent
2022ASI-002,05:17:54,100,61.90958093,99001.25432,42.92062243,8.183156581,05:17:54,23.11764496,72.50854492,62.01772453,3,0.029903823,0.009478327,0.979882675,36.50934729,-23.51412629,-7.563464966,Ascent
2022ASI-002,05:17:55,101,62.54944968,98995.03497,42.91559556,8.25000521,05:17:55,23.1174063,72.50292802,62.6479446,3,0.030459992,0.009735254,0.969232311,36.68385682,-23.51206308,-7.556070383,Ascent
2022ASI-002,05:17:55,102,63.16121571,98988.67616,42.91052861,8.100442665,05:17:55,23.11753244,72.50278703,63.28184457,3,0.031561908,0.009524922,0.968059561,37.10657938,-23.42846233,-7.551505061,Ascent
2022ASI-002,05:17:55,103,63.78638559,98982.5103,42.90544309,7.998679604,05:17:55,23.11647414,72.5076509,63.89717437,2,0.029788463,0.009552287,0.974378551,37.02909817,-23.45454071,-7.548169554,Ascent
2022ASI-002,05:17:56,104,64.39707696,98976.38672,42.90036028,8.230470658,05:17:56,23.11629497,72.50714104,64.53396041,3,0.029898435,0.009614849,0.974096775,36.83992302,-23.59817431,-7.572259352,Ascent
2022ASI-002,05:17:56,105,65.02455175,98970.21884,42.89515498,7.595277009,05:17:56,23.11691916,72.50757238,65.16040981,2,0.029438427,0.009743999,0.973728859,36.96664447,-23.56463914,-7.551843836,Ascent
2022ASI-002,05:17:56,106,65.6551276,98964.09259,42.89017072,8.512340668,05:17:56,23.11588137,72.50173141,65.77672416,3,0.030964656,0.009356072,0.985536477,37.09652126,-23.45190286,-7.621858899,Ascent
2022ASI-002,05:17:56,107,66.28370384,98957.85318,42.88520827,7.667288159,05:17:56,23.1170103,72.50372149,66.39904446,3,0.029883903,0.009684664,0.976699489,36.56584896,-23.62204083,-7.560481773,Ascent
2022ASI-002,05:17:57,108,66.91018263,98951.68086,42.88000871,8.500502155,05:17:57,23.11756755,72.50146359,67.01881662,2,0.029630207,0.009543186,0.974641885,36.64392701,-23.42496362,-7.588543208,Ascent
2022ASI-002,05:17:57,109,67.54369848,98945.3542,42.87500476,8.347815795,05:17:57,23.11640246,72.50622502,67.65584758,4,0.031852174,0.009584841,0.986322993,36.77878393,-23.57767006,-7.58147666,Ascent
2022ASI-002,05:17:57,110,68.15866926,98939.19792,42.8700211,7.957136856,05:17:57,23.11632699,72.50200182,68.27366628,3,0.030399031,0.009519085,0.981224299,36.95537521,-23.33670143,-7.547512641,Ascent
2022ASI-002,05:17:58,111,68.79831424,98932.99954,42.86493964,8.536651937,05:17:58,23.11696234,72.50168839,68.90254699,3,0.030612754,0.009453151,0.986534831,36.8973107,-23.31280799,-7.529901635,Ascent
2022ASI-002,05:17:58,112,69.43092131,98926.66076,42.85983213,8.520000607,05:17:58,23.11732538,72.5034792,69.54305913,3,0.029440859,0.009432281,0.981039711,36.91218492,-23.579153,-7.616318692,Ascent
2022ASI-002,05:17:58,113,70.04638035,98920.34311,42.85485597,8.257534976,05:17:58,23.11692507,72.50337686,70.15732986,2,0.031105645,0.00956398,0.983508989,36.83161547,-23.65177284,-7.594577169,Ascent
2022ASI-002,05:17:59,114,70.65726367,98913.98501,42.84979058,7.88428431,05:17:59,23.11690457,72.50691044,70.77484371,4,0.031391247,0.009725441,0.983600555,37.08934367,-23.52743524,-7.596666191,Ascent
2022ASI-002,05:17:59,115,71.27090947,98907.62316,42.84462783,8.156683832,05:17:59,23.1160496,72.50567326,71.40456098,3,0.030722214,0.009737874,0.974325631,37.14367642,-23.53027914,-7.605610617,Ascent
2022ASI-002,05:17:59,116,71.91163116,98901.37685,42.83945205,7.937178705,05:17:59,23.11556439,72.50450464,72.02686308,4,0.031937982,0.009677596,0.971777345,36.9885585,-23.32101331,-7.509248898,Ascent
2022ASI-002,05:18:00,117,72.53721801,98895.07868,42.83423988,7.84885638,05:18:00,23.11696043,72.5055727,72.66306024,3,0.031223808,0.009533888,0.971119254,36.67358422,-23.60482804,-7.614772304,Ascent
2022ASI-002,05:18:00,118,73.17398557,98888.69657,42.82903862,8.251209643,05:18:00,23.11768503,72.50544195,73.27940528,4,0.031499701,0.009537207,0.986263413,37.21612995,-23.57462876,-7.510539054,Ascent
2022ASI-002,05:18:00,119,73.80464279,98882.44244,42.82393379,8.406127469,05:18:00,23.11747088,72.50807383,73.9022336,2,0.030450124,0.009739073,0.975232608,37.06792784,-23.58885306,-7.592753457,Ascent
2022ASI-002,05:18:01,120,74.43581887,98876.27729,42.81889742,7.95784211,05:18:01,23.11772507,72.50821775,74.52295433,2,0.02908909,0.009666956,0.969308439,36.62955173,-23.30650413,-7.612170067,Ascent
2022ASI-002,05:18:01,121,75.05719041,98869.98324,42.81384339,8.570175876,05:18:01,23.11722205,72.5040832,75.14213344,2,0.030570179,0.009631561,0.983537258,36.97311842,-23.55823117,-7.487664226,Ascent
2022ASI-002,05:18:01,122,75.67454623,98863.61053,42.8088199,8.068655524,05:18:01,23.11591755,72.50223062,75.75960415,2,0.030894938,0.009493472,0.980582179,36.53781709,-23.60176158,-7.552831304,Ascent
2022ASI-002,05:18:02,123,76.30798499,98857.26542,42.80370278,8.386781447,05:18:02,23.11771822,72.50274673,76.38807551,2,0.029785327,0.009424611,0.984911517,37.07834073,-23.5248113,-7.609956992,Ascent
2022ASI-002,05:18:02,124,76.93497248,98851.04447,42.79855154,7.824703173,05:18:02,23.11777147,72.50570272,77.02776335,2,0.031789218,0.009500224,0.969892903,36.52087983,-23.47815272,-7.55567295,Ascent
2022ASI-002,05:18:02,125,77.55120846,98844.92897,42.793507,8.740841586,05:18:02,23.11575524,72.50678842,77.65188182,2,0.030943418,0.009599918,0.980596748,37.21055581,-23.46537531,-7.582879945,Ascent
2022ASI-002,05:18:02,126,78.18216123,98838.5232,42.78848645,7.950046721,05:18:02,23.11762272,72.50303117,78.26862036,3,0.031238535,0.009620157,0.97262963,36.87115599,-23.70091602,-7.596308164,Ascent
